iso_code,location,month,population,total_cases,total_deaths,new_cases,icu_patients,hosp_patients,new_tests,total_tests,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations
ABW,Aruba,2020-03-01,107195.0,55,0,55.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ABW,Aruba,2020-04-01,107195.0,100,2,45.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ABW,Aruba,2020-05-01,107195.0,101,3,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ABW,Aruba,2020-06-01,107195.0,103,3,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ABW,Aruba,2020-07-01,107195.0,121,3,18.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ABW,Aruba,2020-08-01,107195.0,2006,10,1885.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ABW,Aruba,2020-09-01,107195.0,3963,27,1957.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ABW,Aruba,2020-10-01,107195.0,4513,38,550.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ABW,Aruba,2020-11-01,107195.0,4845,45,332.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ABW,Aruba,2020-12-01,107195.0,5489,49,644.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ABW,Aruba,2021-01-01,107195.0,6966,59,1477.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ABW,Aruba,2021-02-01,107195.0,7891,73,925.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ABW,Aruba,2021-03-01,107195.0,9443,86,1552.0,0,0,0,0.0,25766.0,15600.0,10166.0,0.0,0
ABW,Aruba,2021-04-01,107195.0,10638,99,1195.0,0,0,0,0.0,76865.0,54306.0,22559.0,0.0,32484
ABW,Aruba,2021-05-01,107195.0,10985,107,347.0,0,0,0,0.0,114154.0,63113.0,51041.0,0.0,32613
ABW,Aruba,2021-06-01,107195.0,11138,107,153.0,0,0,0,0.0,127256.0,67827.0,59429.0,0.0,12377
ABW,Aruba,2021-07-01,107195.0,11730,110,592.0,0,0,0,0.0,138509.0,72793.0,65716.0,0.0,9009
ABW,Aruba,2021-08-01,107195.0,14576,146,2846.0,0,0,0,0.0,148225.0,78669.0,69556.0,0.0,6486
ABW,Aruba,2021-09-01,107195.0,15500,166,924.0,0,0,0,0.0,156179.0,81374.0,74805.0,0.0,7158
ABW,Aruba,2021-10-01,107195.0,15925,171,425.0,0,0,0,0.0,159406.0,82650.0,76756.0,0.0,2639
ABW,Aruba,2021-11-01,107195.0,16354,174,429.0,0,0,0,0.0,161643.0,83640.0,78003.0,0.0,1775
ABW,Aruba,2021-12-01,107195.0,20461,181,4107.0,0,0,0,0.0,163759.0,84751.0,79008.0,0.0,1328
ABW,Aruba,2022-01-01,107195.0,33000,193,12539.0,0,0,0,0.0,166440.0,86627.0,79813.0,0.0,2050
ABW,Aruba,2022-02-01,107195.0,33684,211,684.0,0,0,0,0.0,167820.0,87378.0,80442.0,0.0,1180
ABW,Aruba,2022-03-01,107195.0,33732,212,48.0,0,0,0,0.0,168036.0,87485.0,80551.0,0.0,133
AFG,Afghanistan,2020-02-01,39835428.0,5,0,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AFG,Afghanistan,2020-03-01,39835428.0,166,4,,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AFG,Afghanistan,2020-04-01,39835428.0,1827,60,1661.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AFG,Afghanistan,2020-05-01,39835428.0,15180,254,13353.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AFG,Afghanistan,2020-06-01,39835428.0,31445,739,16265.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AFG,Afghanistan,2020-07-01,39835428.0,36628,1275,5183.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AFG,Afghanistan,2020-08-01,39835428.0,38248,1406,1620.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AFG,Afghanistan,2020-09-01,39835428.0,39354,1462,1106.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AFG,Afghanistan,2020-10-01,39835428.0,41334,1533,1980.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AFG,Afghanistan,2020-11-01,39835428.0,46215,1763,4881.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AFG,Afghanistan,2020-12-01,39835428.0,52330,2189,6115.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AFG,Afghanistan,2021-01-01,39835428.0,55023,2400,2693.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AFG,Afghanistan,2021-02-01,39835428.0,55714,2443,691.0,0,0,0,0.0,8200.0,8200.0,0.0,0.0,0
AFG,Afghanistan,2021-03-01,39835428.0,56454,2484,740.0,0,0,0,0.0,54000.0,54000.0,0.0,0.0,0
AFG,Afghanistan,2021-04-01,39835428.0,59745,2625,3291.0,0,0,0,0.0,240000.0,240000.0,0.0,0.0,0
AFG,Afghanistan,2021-05-01,39835428.0,71838,2944,12093.0,0,0,0,0.0,600152.0,480226.0,119926.0,0.0,2859
AFG,Afghanistan,2021-06-01,39835428.0,118659,4871,46821.0,0,0,0,0.0,886854.0,699200.0,187654.0,0.0,4015
AFG,Afghanistan,2021-07-01,39835428.0,147154,6708,28495.0,0,0,0,0.0,1171064.0,742934.0,219159.0,0.0,0
AFG,Afghanistan,2021-08-01,39835428.0,153220,7118,6066.0,0,0,0,0.0,1979652.0,773002.0,430744.0,0.0,0
AFG,Afghanistan,2021-09-01,39835428.0,155174,7204,1954.0,0,0,0,0.0,2369625.0,828601.0,430744.0,0.0,0
AFG,Afghanistan,2021-10-01,39835428.0,156250,7280,1076.0,0,0,0,0.0,2369625.0,828601.0,430744.0,0.0,0
AFG,Afghanistan,2021-11-01,39835428.0,157289,7308,1039.0,0,0,0,0.0,4018197.0,3530173.0,3188609.0,0.0,0
AFG,Afghanistan,2021-12-01,39835428.0,158084,7356,795.0,0,0,0,0.0,4674518.0,4142857.0,3753224.0,0.0,0
AFG,Afghanistan,2022-01-01,39835428.0,162926,7414,,0,0,0,0.0,5125146.0,4554648.0,3892831.0,0.0,6868
AFG,Afghanistan,2022-02-01,39835428.0,173659,7598,10733.0,0,0,0,0.0,5535254.0,4907058.0,4231984.0,0.0,0
AFG,Afghanistan,2022-03-01,39835428.0,174331,7622,672.0,0,0,0,0.0,5535254.0,4907058.0,4231984.0,0.0,0
AGO,Angola,2020-03-01,33933611.0,7,2,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AGO,Angola,2020-04-01,33933611.0,27,2,20.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AGO,Angola,2020-05-01,33933611.0,86,4,59.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AGO,Angola,2020-06-01,33933611.0,284,13,198.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AGO,Angola,2020-07-01,33933611.0,1148,52,864.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AGO,Angola,2020-08-01,33933611.0,2654,108,1506.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AGO,Angola,2020-09-01,33933611.0,4972,183,2318.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AGO,Angola,2020-10-01,33933611.0,10805,284,5833.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AGO,Angola,2020-11-01,33933611.0,15139,348,4334.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AGO,Angola,2020-12-01,33933611.0,17553,405,2414.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AGO,Angola,2021-01-01,33933611.0,19796,466,2243.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AGO,Angola,2021-02-01,33933611.0,20807,508,1011.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AGO,Angola,2021-03-01,33933611.0,22311,537,1504.0,0,0,0,0.0,130750.0,130750.0,0.0,0.0,0
AGO,Angola,2021-04-01,33933611.0,26652,596,4341.0,0,0,0,0.0,456349.0,456349.0,0.0,0.0,0
AGO,Angola,2021-05-01,33933611.0,34551,766,7899.0,0,0,0,0.0,909215.0,679034.0,230181.0,0.0,0
AGO,Angola,2021-06-01,33933611.0,38849,900,4298.0,0,0,0,0.0,1488292.0,943301.0,544991.0,0.0,0
AGO,Angola,2021-07-01,33933611.0,42777,1011,3928.0,0,0,0,0.0,1592537.0,958373.0,634164.0,0.0,0
AGO,Angola,2021-08-01,33933611.0,47544,1217,4767.0,0,0,0,0.0,1841568.0,1110558.0,731010.0,0.0,0
AGO,Angola,2021-09-01,33933611.0,56583,1537,9039.0,0,0,0,0.0,3134137.0,2127405.0,1006732.0,0.0,0
AGO,Angola,2021-10-01,33933611.0,64433,1710,7850.0,0,0,0,0.0,6164219.0,4498272.0,1665947.0,0.0,0
AGO,Angola,2021-11-01,33933611.0,65168,1733,735.0,0,0,0,0.0,9026310.0,6266044.0,2760266.0,0.0,0
AGO,Angola,2021-12-01,33933611.0,81593,1770,16425.0,0,0,0,0.0,11615144.0,7685417.0,3929727.0,0.0,0
AGO,Angola,2022-01-01,33933611.0,98116,1895,16523.0,0,0,0,1368254.0,14588435.0,9713546.0,4731866.0,0.0,0
AGO,Angola,2022-02-01,33933611.0,98741,1900,625.0,0,0,0,1424011.0,16259606.0,10591264.0,5448403.0,138204.0,0
AGO,Angola,2022-03-01,33933611.0,98796,1900,55.0,0,0,0,1431471.0,16259606.0,10591264.0,5448403.0,227810.0,0
AIA,Anguilla,2020-03-01,15125.0,2,0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AIA,Anguilla,2020-04-01,15125.0,3,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AIA,Anguilla,2020-05-01,15125.0,3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AIA,Anguilla,2020-06-01,15125.0,3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AIA,Anguilla,2020-07-01,15125.0,3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AIA,Anguilla,2020-08-01,15125.0,3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AIA,Anguilla,2020-09-01,15125.0,3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AIA,Anguilla,2020-10-01,15125.0,3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AIA,Anguilla,2020-11-01,15125.0,6,0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AIA,Anguilla,2020-12-01,15125.0,13,0,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AIA,Anguilla,2021-01-01,15125.0,16,0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AIA,Anguilla,2021-02-01,15125.0,18,0,2.0,0,0,0,0.0,3929.0,3929.0,0.0,0.0,1421
AIA,Anguilla,2021-03-01,15125.0,25,0,7.0,0,0,0,0.0,5348.0,5348.0,0.0,0.0,0
AIA,Anguilla,2021-04-01,15125.0,93,0,68.0,0,0,0,0.0,6898.0,6115.0,783.0,0.0,0
AIA,Anguilla,2021-05-01,15125.0,109,0,16.0,0,0,0,0.0,14443.0,9004.0,5439.0,0.0,0
AIA,Anguilla,2021-06-01,15125.0,109,0,0.0,0,0,0,0.0,15789.0,9264.0,6525.0,0.0,0
AIA,Anguilla,2021-07-01,15125.0,113,0,4.0,0,0,0,0.0,18193.0,9428.0,8765.0,0.0,0
AIA,Anguilla,2021-08-01,15125.0,217,0,104.0,0,0,0,0.0,18458.0,9493.0,8965.0,0.0,0
AIA,Anguilla,2021-09-01,15125.0,409,1,192.0,0,0,0,0.0,18584.0,9498.0,9086.0,0.0,0
AIA,Anguilla,2021-10-01,15125.0,944,1,535.0,0,0,0,0.0,18705.0,9548.0,9156.0,0.0,0
AIA,Anguilla,2021-11-01,15125.0,1386,4,442.0,0,0,0,0.0,19730.0,9911.0,9156.0,663.0,0
AIA,Anguilla,2021-12-01,15125.0,1674,5,288.0,0,0,0,0.0,20284.0,10079.0,9223.0,982.0,0
AIA,Anguilla,2022-01-01,15125.0,2324,8,650.0,0,0,0,0.0,21449.0,10193.0,9336.0,1920.0,0
AIA,Anguilla,2022-02-01,15125.0,2555,9,231.0,0,0,0,0.0,22165.0,10370.0,9531.0,2264.0,0
AIA,Anguilla,2022-03-01,15125.0,2555,9,0.0,0,0,0,0.0,22377.0,10439.0,9549.0,2389.0,0
ALB,Albania,2020-02-01,2872934.0,0,0,,0,0,26,26.0,0.0,0.0,0.0,0.0,0
ALB,Albania,2020-03-01,2872934.0,243,15,,0,0,0,1552.0,0.0,0.0,0.0,0.0,0
ALB,Albania,2020-04-01,2872934.0,773,31,530.0,0,0,6582,8134.0,0.0,0.0,0.0,0.0,0
ALB,Albania,2020-05-01,2872934.0,1137,33,364.0,0,0,6470,14604.0,0.0,0.0,0.0,0.0,0
ALB,Albania,2020-06-01,2872934.0,2535,62,1398.0,0,0,8931,23535.0,0.0,0.0,0.0,0.0,0
ALB,Albania,2020-07-01,2872934.0,5276,157,2741.0,0,0,13388,36923.0,0.0,0.0,0.0,0.0,0
ALB,Albania,2020-08-01,2872934.0,9513,284,4237.0,0,0,21445,58368.0,0.0,0.0,0.0,0.0,0
ALB,Albania,2020-09-01,2872934.0,13649,387,4136.0,0,0,25203,83571.0,0.0,0.0,0.0,0.0,0
ALB,Albania,2020-10-01,2872934.0,20875,509,7226.0,0,0,37180,120751.0,0.0,0.0,0.0,0.0,0
ALB,Albania,2020-11-01,2872934.0,38182,810,17307.0,0,0,56387,177138.0,0.0,0.0,0.0,0.0,0
ALB,Albania,2020-12-01,2872934.0,58316,1181,20134.0,0,0,70388,247526.0,0.0,0.0,0.0,0.0,0
ALB,Albania,2021-01-01,2872934.0,78127,1380,19811.0,0,0,95583,343109.0,549.0,549.0,0.0,0.0,421
ALB,Albania,2021-02-01,2872934.0,107167,1796,29040.0,0,0,0,444449.0,10135.0,6073.0,655.0,0.0,2476
ALB,Albania,2021-03-01,2872934.0,125157,2235,17990.0,0,0,92136,536585.0,138846.0,6073.0,655.0,0.0,49296
ALB,Albania,2021-04-01,2872934.0,131085,2394,5928.0,0,0,79167,615752.0,476903.0,6073.0,655.0,0.0,295509
ALB,Albania,2021-05-01,2872934.0,132315,2451,1230.0,0,0,84312,700064.0,776461.0,486128.0,290333.0,0.0,204550
ALB,Albania,2021-06-01,2872934.0,132521,2456,206.0,0,0,0,778812.0,968034.0,564530.0,403504.0,0.0,134454
ALB,Albania,2021-07-01,2872934.0,133081,2457,560.0,0,0,0,861096.0,1198933.0,670215.0,528718.0,0.0,140805
ALB,Albania,2021-08-01,2872934.0,146387,2498,13306.0,0,0,152268,1013364.0,1472316.0,830396.0,641920.0,0.0,140424
ALB,Albania,2021-09-01,2872934.0,170131,2698,23744.0,0,0,0,1162448.0,1741373.0,946495.0,794878.0,0.0,198500
ALB,Albania,2021-10-01,2872934.0,185300,2924,15169.0,0,0,0,1263876.0,1901824.0,1013959.0,887865.0,0.0,103442
ALB,Albania,2021-11-01,2872934.0,199945,3096,14645.0,0,0,0,1343423.0,2101039.0,1072645.0,961013.0,67381.0,43268
ALB,Albania,2021-12-01,2872934.0,210224,3217,10279.0,0,0,0,1423366.0,2316606.0,1141486.0,1031132.0,143988.0,65224
ALB,Albania,2022-01-01,2872934.0,258543,3346,48319.0,0,0,0,1562780.0,2523683.0,1210040.0,1111520.0,202123.0,20290
ALB,Albania,2022-02-01,2872934.0,271563,3469,13020.0,0,0,0,1588724.0,2702638.0,1269746.0,1196277.0,236615.0,16491
ALB,Albania,2022-03-01,2872934.0,272030,3478,,0,0,0,1590013.0,2708574.0,1270745.0,1198759.0,239070.0,0
AND,Andorra,2020-03-01,77354.0,376,12,376.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AND,Andorra,2020-04-01,77354.0,745,42,369.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AND,Andorra,2020-05-01,77354.0,764,51,19.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AND,Andorra,2020-06-01,77354.0,855,52,91.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AND,Andorra,2020-07-01,77354.0,925,52,70.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AND,Andorra,2020-08-01,77354.0,1176,53,251.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AND,Andorra,2020-09-01,77354.0,2050,53,874.0,0,0,0,53459.0,0.0,0.0,0.0,0.0,0
AND,Andorra,2020-10-01,77354.0,4756,75,2706.0,0,0,0,79945.0,0.0,0.0,0.0,0.0,0
AND,Andorra,2020-11-01,77354.0,6745,76,1989.0,0,0,0,108660.0,0.0,0.0,0.0,0.0,0
AND,Andorra,2020-12-01,77354.0,8049,84,1304.0,0,0,0,124804.0,0.0,0.0,0.0,0.0,0
AND,Andorra,2021-01-01,77354.0,9937,101,1888.0,0,0,0,140711.0,576.0,576.0,0.0,0.0,0
AND,Andorra,2021-02-01,77354.0,10866,110,929.0,0,0,0,154962.0,2526.0,2390.0,0.0,0.0,0
AND,Andorra,2021-03-01,77354.0,12010,115,1144.0,0,0,0,168244.0,9288.0,7098.0,1265.0,0.0,0
AND,Andorra,2021-04-01,77354.0,13232,125,1222.0,0,0,0,180633.0,28503.0,23822.0,4681.0,0.0,4802
AND,Andorra,2021-05-01,77354.0,13727,127,495.0,0,0,0,191856.0,35916.0,27613.0,8303.0,0.0,0
AND,Andorra,2021-06-01,77354.0,13911,127,184.0,0,0,0,196782.0,68329.0,41716.0,26613.0,0.0,0
AND,Andorra,2021-07-01,77354.0,14678,128,767.0,0,0,0,202809.0,82349.0,48445.0,33904.0,0.0,0
AND,Andorra,2021-08-01,77354.0,15033,130,355.0,0,0,0,209623.0,95918.0,52910.0,43008.0,0.0,0
AND,Andorra,2021-09-01,77354.0,15222,130,189.0,0,0,0,214094.0,102032.0,54312.0,47720.0,0.0,0
AND,Andorra,2021-10-01,77354.0,15516,130,294.0,0,0,0,220478.0,104534.0,54999.0,49535.0,0.0,0
AND,Andorra,2021-11-01,77354.0,17115,131,1599.0,0,0,0,232591.0,104534.0,54999.0,49535.0,0.0,0
AND,Andorra,2021-12-01,77354.0,23740,140,6625.0,0,0,0,266810.0,117246.0,57085.0,51392.0,8769.0,0
AND,Andorra,2022-01-01,77354.0,35958,145,12218.0,0,0,0,297098.0,140193.0,57709.0,53104.0,24732.0,0
AND,Andorra,2022-02-01,77354.0,37999,151,2041.0,0,0,0,300307.0,142420.0,57797.0,53250.0,0.0,0
AND,Andorra,2022-03-01,77354.0,38434,151,435.0,0,0,0,300307.0,142420.0,57797.0,53250.0,0.0,0
ARE,United Arab Emirates,2020-01-01,9991083.0,4,0,4.0,0,0,0,75.0,0.0,0.0,0.0,0.0,0
ARE,United Arab Emirates,2020-02-01,9991083.0,21,0,17.0,0,0,0,22921.0,0.0,0.0,0.0,0.0,0
ARE,United Arab Emirates,2020-03-01,9991083.0,664,6,643.0,0,0,0,220000.0,0.0,0.0,0.0,0.0,0
ARE,United Arab Emirates,2020-04-01,9991083.0,12481,105,11817.0,0,0,925366,1145366.0,0.0,0.0,0.0,0.0,0
ARE,United Arab Emirates,2020-05-01,9991083.0,34557,264,22076.0,0,0,1089866,2235232.0,0.0,0.0,0.0,0.0,0
ARE,United Arab Emirates,2020-06-01,9991083.0,48667,315,14110.0,0,0,1357576,3592808.0,0.0,0.0,0.0,0.0,0
ARE,United Arab Emirates,2020-07-01,9991083.0,60506,351,11839.0,0,0,1483576,5076384.0,0.0,0.0,0.0,0.0,0
ARE,United Arab Emirates,2020-08-01,9991083.0,70231,384,9725.0,0,0,2018274,7094658.0,0.0,0.0,0.0,0.0,0
ARE,United Arab Emirates,2020-09-01,9991083.0,94190,419,23959.0,0,0,2610068,9704726.0,0.0,0.0,0.0,0.0,0
ARE,United Arab Emirates,2020-10-01,9991083.0,132629,495,38439.0,0,0,3479434,13184160.0,0.0,0.0,0.0,0.0,0
ARE,United Arab Emirates,2020-11-01,9991083.0,168860,572,36231.0,0,0,3543581,16727741.0,0.0,0.0,0.0,0.0,0
ARE,United Arab Emirates,2020-12-01,9991083.0,207822,669,38962.0,0,0,4162600,20890341.0,0.0,0.0,0.0,0.0,0
ARE,United Arab Emirates,2021-01-01,9991083.0,303609,850,95787.0,0,0,4874379,25764720.0,3334162.0,836568.0,250000.0,0.0,2507861
ARE,United Arab Emirates,2021-02-01,9991083.0,391524,1221,87915.0,0,0,4901131,30665851.0,6020461.0,3480415.0,2187849.0,0.0,2686299
ARE,United Arab Emirates,2021-03-01,9991083.0,461444,1497,69920.0,0,0,6933197,37599048.0,8308469.0,3480415.0,2187849.0,0.0,2288008
ARE,United Arab Emirates,2021-04-01,9991083.0,520236,1587,58792.0,0,0,6509867,44108915.0,10547584.0,5081853.0,3836521.0,0.0,1992738
ARE,United Arab Emirates,2021-05-01,9991083.0,570836,1680,50600.0,0,0,6230067,50338982.0,12870553.0,5081853.0,3836521.0,0.0,1765349
ARE,United Arab Emirates,2021-06-01,9991083.0,632907,1811,62071.0,0,0,7396695,57735677.0,15362342.0,5081853.0,3836521.0,0.0,2160296
ARE,United Arab Emirates,2021-07-01,9991083.0,680858,1949,47951.0,0,0,8186876,65922553.0,16795717.0,7803451.0,6972665.0,1994903.0,1102753
ARE,United Arab Emirates,2021-08-01,9991083.0,718370,2041,37512.0,0,0,8853808,74776361.0,18158991.0,8485738.0,7417604.0,0.0,1141811
ARE,United Arab Emirates,2021-09-01,9991083.0,735992,2097,17622.0,0,0,9199019,83975380.0,20052399.0,9296797.0,8248434.0,2507168.0,1599258
ARE,United Arab Emirates,2021-10-01,9991083.0,739905,2136,3913.0,0,0,9343798,93319178.0,21124819.0,9652930.0,8673845.0,2768295.0,860864
ARE,United Arab Emirates,2021-11-01,9991083.0,742041,2147,2136.0,0,0,8352436,101671614.0,21845924.0,9881456.0,8941872.0,3013695.0,649882
ARE,United Arab Emirates,2021-12-01,9991083.0,761937,2164,19896.0,0,0,9995505,111667119.0,22406584.0,9881456.0,9059559.0,3456677.0,287958
ARE,United Arab Emirates,2022-01-01,9991083.0,845058,2243,83121.0,0,0,13464445,125131564.0,23502501.0,9890188.0,9296954.0,4315171.0,604828
ARE,United Arab Emirates,2022-02-01,9991083.0,879973,2301,34915.0,0,0,12584971,137716535.0,24119061.0,9890206.0,9485024.0,4743501.0,491876
ARE,United Arab Emirates,2022-03-01,9991083.0,882477,2301,2504.0,0,0,0,139324445.0,24200694.0,9890349.0,9514515.0,4795830.0,65067
ARG,Argentina,2020-01-01,45605823.0,0,0,,0,0,0,587.0,0.0,0.0,0.0,0.0,0
ARG,Argentina,2020-02-01,45605823.0,0,0,,0,0,0,689.0,0.0,0.0,0.0,0.0,0
ARG,Argentina,2020-03-01,45605823.0,1054,27,,0,0,0,7366.0,0.0,0.0,0.0,0.0,0
ARG,Argentina,2020-04-01,45605823.0,4428,218,3374.0,0,0,63126,70492.0,0.0,0.0,0.0,0.0,0
ARG,Argentina,2020-05-01,45605823.0,16851,539,12423.0,0,0,132233,202725.0,0.0,0.0,0.0,0.0,0
ARG,Argentina,2020-06-01,45605823.0,64530,1307,47679.0,0,0,249378,452103.0,0.0,0.0,0.0,0.0,0
ARG,Argentina,2020-07-01,45605823.0,191302,3543,126772.0,1104,0,447172,899275.0,0.0,0.0,0.0,0.0,0
ARG,Argentina,2020-08-01,45605823.0,417735,8660,226433.0,2273,0,665905,1565180.0,0.0,0.0,0.0,0.0,0
ARG,Argentina,2020-09-01,45605823.0,751001,16937,333266.0,3792,0,817898,2383078.0,0.0,0.0,0.0,0.0,0
ARG,Argentina,2020-10-01,45605823.0,1166924,31002,415923.0,5038,0,1005726,3388804.0,0.0,0.0,0.0,0.0,0
ARG,Argentina,2020-11-01,45605823.0,1424533,38730,257609.0,5119,0,819259,4208063.0,0.0,0.0,0.0,0.0,0
ARG,Argentina,2020-12-01,45605823.0,1625514,43245,200981.0,3983,0,918158,5126221.0,32013.0,0.0,0.0,0.0,0
ARG,Argentina,2021-01-01,45605823.0,1927239,47974,301725.0,3634,0,1414223,6540444.0,366384.0,281023.0,85361.0,0.0,118451
ARG,Argentina,2021-02-01,45605823.0,2107365,51965,180126.0,3608,0,1284322,7824766.0,1025003.0,731571.0,293432.0,0.0,601076
ARG,Argentina,2021-03-01,45605823.0,2348821,55858,241456.0,3702,0,1468805,9293571.0,3891932.0,3214538.0,677394.0,0.0,2698447
ARG,Argentina,2021-04-01,45605823.0,2977363,63865,628542.0,5369,0,2444779,11738350.0,7865213.0,6926650.0,938563.0,0.0,3973281
ARG,Argentina,2021-05-01,45605823.0,3781784,78093,804421.0,7325,0,2759079,14497429.0,12257297.0,9476406.0,2780891.0,0.0,4392084
ARG,Argentina,2021-06-01,45605823.0,4470374,94304,688590.0,7969,0,2612144,17109573.0,20543325.0,16504606.0,4038719.0,0.0,8286028
ARG,Argentina,2021-07-01,45605823.0,4929764,105721,459390.0,6046,0,2647430,19757003.0,31877998.0,24966105.0,6911893.0,0.0,11334673
ARG,Argentina,2021-08-01,45605823.0,5185620,111812,255856.0,3913,0,2680152,22437155.0,42260571.0,27873340.0,14387231.0,0.0,9867857
ARG,Argentina,2021-09-01,45605823.0,5256902,115179,71282.0,2602,0,1669212,24106367.0,51711461.0,29676037.0,22088966.0,0.0,9450890
ARG,Argentina,2021-10-01,45605823.0,5288807,115950,31905.0,1085,0,1254269,25360636.0,60055004.0,34209029.0,25954716.0,0.0,7494411
ARG,Argentina,2021-11-01,45605823.0,5330748,116589,41941.0,651,0,1123986,26484622.0,68501283.0,36666900.0,29710785.0,1986191.0,5641519
ARG,Argentina,2021-12-01,45605823.0,5654408,117169,323660.0,1009,0,2102890,28587512.0,76606972.0,38198270.0,32656474.0,5571562.0,6021646
ARG,Argentina,2022-01-01,45605823.0,8378656,121273,2724248.0,2945,0,4520092,33107604.0,87576885.0,39663948.0,34788229.0,12868208.0,6585562
ARG,Argentina,2022-02-01,45605823.0,8900656,126152,522000.0,2864,0,1157277,34264881.0,93548907.0,40345388.0,36079836.0,16832647.0,5799487
ARG,Argentina,2022-03-01,45605823.0,8934328,126708,33672.0,1136,0,0,34316870.0,94081179.0,40403441.0,36206509.0,17176920.0,532272
ARM,Armenia,2020-02-01,2968128.0,0,0,,0,0,0,118.0,0.0,0.0,0.0,0.0,0
ARM,Armenia,2020-03-01,2968128.0,532,3,532.0,0,0,3154,3272.0,0.0,0.0,0.0,0.0,0
ARM,Armenia,2020-04-01,2968128.0,2066,32,1534.0,0,0,18905,22177.0,0.0,0.0,0.0,0.0,0
ARM,Armenia,2020-05-01,2968128.0,9282,131,7216.0,0,0,36491,58668.0,0.0,0.0,0.0,0.0,0
ARM,Armenia,2020-06-01,2968128.0,25542,443,16260.0,0,0,54997,113665.0,0.0,0.0,0.0,0.0,0
ARM,Armenia,2020-07-01,2968128.0,38550,738,13008.0,0,0,51991,165656.0,0.0,0.0,0.0,0.0,0
ARM,Armenia,2020-08-01,2968128.0,43781,879,5231.0,0,0,41273,206929.0,0.0,0.0,0.0,0.0,0
ARM,Armenia,2020-09-01,2968128.0,50359,959,6578.0,0,0,89398,296327.0,0.0,0.0,0.0,0.0,0
ARM,Armenia,2020-10-01,2968128.0,89813,1341,39454.0,0,0,111653,407980.0,0.0,0.0,0.0,0.0,0
ARM,Armenia,2020-11-01,2968128.0,135124,2164,45311.0,0,0,104637,512617.0,0.0,0.0,0.0,0.0,0
ARM,Armenia,2020-12-01,2968128.0,159409,2823,24285.0,0,0,83259,595876.0,0.0,0.0,0.0,0.0,0
